,Location,Longitude,Latitude,Borough,FIPS
1362,PELHAM PKWY,-73.868364,40.857317,Bronx,360050224011000
1363,Pelham Pkwy South,-73.856481,40.856986,Bronx,360050248001002
1364,Pelham Pkwy South,-73.85651700000001,40.856986,Bronx,360050248001002
1365,Pelham Pkwy North,-73.856931,40.857603999999995,Bronx,360050248001000
1366,PELHAM PKWY,-73.844059,40.857244,Bronx,360050296001008
1367,Bruckner Blvd,-73.827381,40.852484999999994,Bronx,360050300001000
1368,Bronx Park East,-73.86868100000001,40.8527,Bronx,360050224012002
1369,SEDGWICK AV,-73.888925,40.882583000000004,Bronx,360050409001002
1370,BAYCHESTER AV,-73.833669,40.876426,Bronx,360050462013005
1371,DEWEY AV,-73.824815,40.820302000000005,Bronx,360050144005000
1372,DEWEY AV,-73.82296,40.82093,Bronx,360050144005000
1373,DEWEY AV,-73.823301,40.821034999999995,Bronx,360050144004001
1374,LACONIA AV,-73.846743,40.88798,Bronx,360050426002009
1375,BOSTON RD,-73.893692,40.835184000000005,Bronx,360050153001002
1376,W FORDHAM RD,-73.908226,40.862929,Bronx,360050263001001
1377,W FORDHAM RD,-73.90934399999999,40.86245,Bronx,360050257001000
1378,BARTOW AV,-73.82811600000001,40.869659999999996,Bronx,360050462011022
1379,Cross Bronx Expwy Srv Rd,-73.86739200000001,40.83494,Bronx,360050076004001
1380,CROTONA AV,-73.88502,40.851603999999995,Bronx,360050391001001
1381,Grand Concourse,-73.923856,40.825101000000004,Bronx,360050063006000
1382,LINCOLN AV,-73.927185,40.810712,Bronx,360050023001000
1383,E 233 ST,-73.853665,40.89232,Bronx,360050430003004
1384,CROTONA AV,-73.893736,40.842763,Bronx,360050369021000
1385,MORRIS PARK AV,-73.86024499999999,40.846543,Bronx,360050232001000
1386,W 231 ST,-73.90279100000001,40.878254,Bronx,360050277002002
1387,WEBSTER AV,-73.88374499999999,40.86705,Bronx,360050397001000
1388,Claremont Pkwy,-73.89441,40.834953999999996,Bronx,360050153001008
1389,DEWEY AV,-73.82152099999999,40.82165,Bronx,360050144004000
1390,E 170 ST,-73.90985699999999,40.837140000000005,Bronx,360050177023001
1391,E 180 ST,-73.897733,40.852090000000004,Bronx,360050379001002
1392,BAILEY AV,-73.897671,40.884116999999996,Bronx,360050279006000
1393,W Mosholu Pkwy South,-73.885631,40.879154,Bronx,360050421005005
1394,ST ANNS AV,-73.91409499999999,40.812126,Bronx,360050037001000
1395,ST ANNS AV,-73.914305,40.812135,Bronx,360050043004000
1396,HUNTS POINT AV,-73.88803,40.816963,Bronx,360050115022002
1397,EASTCHESTER RD,-73.844724,40.850068,Bronx,360050296001018
1398,WHITE PLAINS RD,-73.866062,40.877758,Bronx,360050378003004
1399,E GUN HILL RD,-73.845465,40.869937,Bronx,360050350001006
1400,E TREMONT AV,-73.82381600000001,40.827929,Bronx,360050152002000
1401,Bedford Park Blvd,-73.88381700000001,40.867678999999995,Bronx,360050415006002
1402,BOSTON RD,-73.836913,40.882102,Bronx,360050484004007
1403,WHITE PLAINS RD,-73.863974,40.840392,Bronx,360050216021000
1404,WHITE PLAINS RD,-73.857258,40.818334,Bronx,360050016004002
1405,BARTOW AV,-73.83391800000001,40.868190999999996,Bronx,360050462023006
1406,Bronx Park East,-73.868122,40.850392,Bronx,360050230001001
1407,WEBSTER AV,-73.87735500000001,40.870958,Bronx,360050425001000
1408,MORRISON AV,-73.874376,40.829347999999996,Bronx,360050048001001
1409,MORRISON AV,-73.874597,40.829134,Bronx,360050048001002
1410,Grand Concourse,-73.919202,40.833288,Bronx,360050197005000
1411,RANDALL AV,-73.82224699999999,40.826063,Bronx,360050152002004
1412,E TREMONT AV,-73.819152,40.822534000000005,Bronx,360050158001009
1413,Williamsbridge Rd,-73.85998000000001,40.8657,Bronx,360050342002008
1414,MELROSE AV,-73.913481,40.824658,Bronx,360050141001005
1415,E 161 ST,-73.914322,40.824448,Bronx,360050141001006
1416,BARTOW AV,-73.83443,40.86779,Bronx,360050356002009
1417,E 138 ST,-73.91717,40.806589,Bronx,360050027012000
1418,ELTON AV,-73.911488,40.823769,Bronx,360050141001004
1419,MELROSE AV,-73.914227,40.823722,Bronx,360050141003003
1420,WEBSTER AV,-73.89050999999999,40.86215,Bronx,360050397001000
1421,WEBSTER AV,-73.890559,40.862117,Bronx,360050397001000
1422,WEBSTER AV,-73.900912,40.848087,Bronx,360050379001006
1423,WEBSTER AV,-73.90089300000001,40.848131,Bronx,360050379001006
1424,Castle Hill Av,-73.84846999999999,40.82144,Bronx,360050090004002
1425,WHITE PLAINS RD,-73.864393,40.840676,Bronx,360050216014000
1426,Bainbridge av,-73.87933199999999,40.873534,Bronx,360050425006001
1427,WEBSTER AV,-73.871954,40.877922999999996,Bronx,360050429021000
1428,3 AV,-73.891186,40.86022,Bronx,360050385001000
1429,3 AV,-73.891171,40.860263,Bronx,360050385001000
1430,3 AV,-73.89111199999999,40.86043,Bronx,360050385001000
1431,3 AV,-73.89109599999999,40.860468,Bronx,360050385001000
1432,Bruckner Blvd,-73.860637,40.826246000000005,Bronx,360050044003000
1433,E Tremont Av,-73.846251,40.843164,Bronx,360050200001000
1434,E 172 St,-73.890089,40.834272999999996,Bronx,360050155002001
1435,Southern Blvd,-73.880813,40.855965000000005,Bronx,360050334001041
1436,Webster Av,-73.895252,40.856555,Bronx,360050383021004
1437,FOOD CENTER DR,-73.87649300000001,40.810081,Bronx,360050117002008
1438,E 161ST ST,-73.920855,40.82639,Bronx,360050183021001
1439,E 161ST ST,-73.920855,40.82639,Bronx,360050183021001
1440,E 161ST ST,-73.92012700000001,40.726103,Queens,360810219001010
1441,E 161ST ST,-73.92012700000001,40.726103,Queens,360810219001010
1442,W KINGSBRIDGE RD,-73.903335,40.869388,Bronx,360050267012000
1443,RIVERDALE AV,-73.905242,40.9039,Bronx,360050323004003
1444,BROADWAY,-73.89668499999999,40.907176,Bronx,360050345001000
1445,Castle Hill Av,-73.85063199999999,40.830754999999996,Bronx,360050092005000
1446,WATSON AV,-73.868607,40.827461,Bronx,360050068003000
1447,E 174 ST,-73.872186,40.83455,Bronx,360050064004001
1448,E 174 ST,-73.870364,40.834804999999996,Bronx,360050076001001
1449,E 174 ST,-73.872253,40.834382,Bronx,360050064002000
1450,STORY AV,-73.868617,40.822964,Bronx,360050046001004
1451,STORY AV,-73.870503,40.822709,Bronx,360050046001006
1452,Castle Hill Av,-73.851107,40.831657,Bronx,360050092003003
1453,STARLING AV,-73.853042,40.836355,Bronx,360050222001002
1454,STARLING AV,-73.852864,40.836197999999996,Bronx,360050222004000
1455,STORY AV,-73.873529,40.822313,Bronx,360050028001007
1456,RANDALL AV,-73.865088,40.816802,Bronx,360050020001004
1457,STORY AV,-73.86404499999999,40.823583,Bronx,360050042007000
1458,Castle Hill Av,-73.850713,40.829961,Bronx,360050078001002
1459,E 174 ST,-73.874901,40.834029,Bronx,360050062001003
1460,E 174 ST,-73.877218,40.833888,Bronx,360050062003004
1461,EASTCHESTER RD,-73.844326,40.851391,Bronx,360050296002000
1462,PELHAM PKWY,-73.847127,40.85738,Bronx,360050296001008
1463,WHITE PLAINS RD,-73.866138,40.845662,Bronx,360050232002002
1464,WHITE PLAINS RD,-73.865572,40.84406,Bronx,360050238003002
1465,WHITE PLAINS RD,-73.865636,40.843498,Bronx,360050236002003
1466,Bronxwood Av,-73.861527,40.871056,Bronx,360050340001000
1467,E 229 ST,-73.845349,40.886393,Bronx,360050458002000
1468,Bronxwood Av,-73.857683,40.88087,Bronx,360050390001001
1469,E TREMONT AV,-73.879672,40.840282,Bronx,360050361003002
1470,E TREMONT AV,-73.895614,40.846455,Bronx,360050395004000
1471,UNIVERSITY AV,-73.92185699999999,40.845621,Bronx,360050213012002
1472,E KINGSBRIDGE RD,-73.89437099999999,40.863453,Bronx,360050399011000
1473,SEDGWICK AV,-73.893439,40.882866,Bronx,360050279004000
1474,E 163 ST,-73.900257,40.821917,Bronx,360050129012002
1475,SEDGWICK AV,-73.90916899999999,40.864055,Bronx,360050269001003
1476,BROADWAY,-73.90280600000001,40.881518,Bronx,360050283001000
1477,SOUTHERN BLVD,-73.8819,40.8531,Bronx,360050393003000
1478,Grand Concourse,-73.886402,40.874235999999996,Bronx,360050413001002
1479,Grand Concourse,-73.88837099999999,40.871989,Bronx,360050407012000
1480,PROSPECT AV,-73.902357,40.817583,Bronx,360050085003001
1481,PAUL AV,-73.889717,40.876715999999995,Bronx,360050409002001
1482,WEBSTER AV,-73.876456,40.871286,Bronx,360050425005001
1483,WEBSTER AV,-73.900634,40.84853,Bronx,360050379001005
1484,GOULDEN AV,-73.89730899999999,40.871621000000005,Bronx,360050409001002
1485,UNIVERSITY AV,-73.90209499999999,40.867173,Bronx,360050263005000
1486,VALENTINE AV,-73.895861,40.862469,Bronx,360050399011001
1487,Castle Hill Av,-73.84745,40.817192999999996,Bronx,360050090005000
1488,W Mosholu Pkwy South,-73.88584,40.879345,Bronx,360050409002000
1489,BOSTON RD,-73.88829799999999,40.83718,Bronx,360050155001000
1490,WATER ST,-74.011064,40.702911,Manhattan,360610009001017
1491,WATER ST,-74.00703299999999,40.705301,Manhattan,360610007001016
1492,PEARL ST,-74.00290600000001,40.708661,Manhattan,360610015012003
1493,PEARL ST,-74.002084,40.709025,Manhattan,360610015013002
1494,PEARL ST,-74.002178,40.709229,Manhattan,360610015012003
1495,FRANKFORT ST,-74.001878,40.709547,Manhattan,360610015012001
1496,PEARL ST,-74.00076999999999,40.710473,Manhattan,360610025001004
1497,MADISON ST,-73.99940600000001,40.711889,Manhattan,360610027001009
1498,PARK ROW,-74.006176,40.711813,Manhattan,360610015011003
1499,PARK ROW,-74.00667,40.711696,Manhattan,360610015011003
1500,W BROADWAY,-74.008651,40.716405,Manhattan,360610033003023
1501,VARICK ST,-74.005717,40.726882,Manhattan,360610037003002
1502,6 AV,-74.00255899999999,40.728643,Manhattan,360610065003002
1503,HOUSTON ST BETWEEN MERCER ST & GREENE ST,-73.99783000000001,40.726079999999996,Manhattan,360610055013000
1504,W HOUSTON ST,-73.99964399999999,40.726979,Manhattan,360610055013000
1505,BOWERY,-73.996399,40.715986,Manhattan,360610029003000
