,NAME,LINE,Longitude,Latitude,FIPS
1543,Nassau St & Cedar St at SE corner,J-Z,-74.009814,40.708027,3.61E+14
1544,Broad St & Wall St at SE corner,J-Z,-74.010494,40.706911,3.61E+14
1545,Broad St & Wall St at SW corner,J-Z,-74.010821,40.707117,3.61E+14
1546,Broad St & Wall St at SE corner,J-Z,-74.010687,40.706887,3.61E+14
1547,Central Park West & 60th St at West corner,A-B-C-D-1,-73.981788,40.768719,3.61E+14
1548,8th Ave & 33rd St at SE corner,A-C-E,-73.993887,40.751291,3.61E+14
1549,8th Ave & 33rd St at NE corner,A-C-E,-73.993538,40.751432,3.61E+14
1550,8th Ave & 33rd St at NW corner,A-C-E,-73.994107,40.751677,3.61E+14
1551,8th Ave & 33rd St at SW corner,A-C-E,-73.994243,40.751561,3.61E+14
1552,8th Ave & 33rd St at SW corner,A-C-E,-73.994181,40.751539,3.61E+14
1553,6th Ave & 33rd St at SW corner,B-D-F-M-N-Q-R,-73.988623,40.74895,3.61E+14
1554,6th Ave & 32nd St at NW corner,B-D-F-M-N-Q-R,-73.988774,40.748746,3.61E+14
1555,3rd Ave & 53rd St at SE corner,E-M-6,-73.969255,40.757475,3.61E+14
1556,3rd Ave & 53rd St at NE corner,E-M-6,-73.969161,40.757718,3.61E+14
1557,3rd Ave & 53rd St at NE corner,E-M-6,-73.969125,40.757685,3.61E+14
1558,Broadway & 96th St at SW corner,1/2/2003,-73.973174,40.79307,3.61E+14
1559,Broadway & 96th St at SE corner,1/2/2003,-73.972824,40.792923,3.61E+14
1560,Broadway & 96th St at SW corner,1/2/2003,-73.973074,40.793209,3.61E+14
1561,Broadway & 96th St at SE corner,1/2/2003,-73.972722,40.793065,3.61E+14
1562,Broadway & 86th St at NE corner,1,-73.97633,40.78902,3.61E+14
1563,7th Ave & 42nd St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.986875,40.755747,3.61E+14
1564,7th Ave & 41st St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.987362,40.755248,3.61E+14
1565,7th Ave & 41st St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,-73.9872,40.755334,3.61E+14
1566,7th Ave & 32nd St at W corner,1/2/2003,-73.991721,40.74979,3.61E+14
1567,7th Ave & 34th St at SE corner,1/2/2003,-73.990481,40.75081,3.61E+14
1568,7th Ave & 34th St at NE corner,1/2/2003,-73.990323,40.75102,3.61E+14
1569,7th Ave & 28th St at SE corner,1,-73.993138,40.747036,3.61E+14
1570,7th Ave & 28th St at NE corner,1,-73.993121,40.747216,3.61E+14
1571,Lexington Ave & 43rd St at SE corner,GS-4-5-6-7,-73.975294,40.751801,3.61E+14
1572,Lexington Ave & 42nd St at NE corner,GS-4-5-6-7,-73.975409,40.751345,3.61E+14
1573,Lexington Ave & 42nd St at NW corner,GS-4-5-6-7,-73.976087,40.751701,3.61E+14
1574,Dyre Ave & Light St at NE corner,5,-73.831195,40.88798,3.60E+14
1575,Baychester Ave & Tillotson Ave at NW corner,5,-73.837958,40.879519,3.60E+14
1576,Seymour Ave & Gun Hill Rd at SE corner,5,-73.845869,40.870117,3.60E+14
1577,Esplanade & Laconia Ave at NE corner,5,-73.855515,40.858804,3.60E+14
1578,Esplanade & Paulding Ave at W corner,5,-73.860248,40.854544,3.60E+14
1579,Main St & Roosevelt Ave at NE corner,7,-73.829019,40.759908,3.61E+14
1580,Main St & Roosevelt Ave at NE corner,7,-73.82863,40.760004,3.61E+14
1581,Main St & Roosevelt Ave at NE corner,7,-73.828444,40.760048,3.61E+14
1582,Main St & Roosevelt Ave at SE corner,7,-73.828573,40.759895,3.61E+14
1583,Main St & Roosevelt Ave at SE corner,7,-73.828414,40.759946,3.61E+14
1584,River Ave & 161st St at SW corner,B -D-4,-73.926282,40.827605,3.60E+14
1585,River Ave & 161st St at SW corner,B -D-4,-73.926322,40.827529,3.60E+14
1586,River Ave & 161st St at SW corner,B -D-4,-73.926362,40.827461,3.60E+14
1587,River Ave & 161st St at SW corner,B -D-4,-73.926394,40.827399,3.60E+14
1588,Lafayette St & Houston St at SW corner,B-D-F-M-6,-73.995628,40.724987,3.61E+14
1589,Crosby St & Houston St at SE corner,B-D-F-M-6,-73.995745,40.725011,3.61E+14
1590,McDonald Ave & Avenue J at NE corner,F,-73.975817,40.624301,3.60E+14
1591,McDonald Ave & Gravesend Neck Rd at SE corner,F,-73.973382,40.595027,3.60E+14
1592,63rd Dr & Queens Blvd at NW corner,M-R,-73.861343,40.730037,3.61E+14
1593,63rd Dr & Queens Blvd at SW corner,M-R,-73.861751,40.729574,3.61E+14
1594,64th Rd & Queens Blvd at SE corner,M-R,-73.859668,40.728847,3.61E+14
1595,64th Rd & Queens Blvd at NW corner,M-R,-73.860489,40.729774,3.61E+14
1596,75th St & Broadway at SE corner,E-F-M-R-7,-73.890208,40.745988,3.61E+14
1597,75th St & Broadway at NE corner,E-F-M-R-7,-73.890285,40.746391,3.61E+14
1598,74th St & Roosevelt Av at SW corner,E-F-M-R-7,-73.891461,40.746527,3.61E+14
1599,Jackson Ave & 45th Ave at NW corner,G,-73.943522,40.746869,3.61E+14
1600,Court Square & Jackson Ave at SW corner,G,-73.944011,40.746243,3.61E+14
1601,10th Ave & 207th St at NE corner,1,-73.918681,40.864599,3.61E+14
1602,Broadway & 95th St at N corner,1/2/2003,-73.972053,40.794611,3.61E+14
1603,Broadway & 72nd St at SE corner,1/2/2003,-73.981947,40.778437,3.61E+14
1604,Columbus Circle & 59th St at SE corner,A-B-C-D-1,-73.981423,40.767654,3.61E+14
1605,Columbus Circle & 59th St at SE corner,A-B-C-D-1,-73.981235,40.767642,3.61E+14
1606,Duffield St & Fulton St at NE corner,3-Feb,-73.984323,40.690433,3.60E+14
1607,Lexington Ave & 60th St at NW corner,N-Q-R-4-5-6,-73.96785,40.762986,3.61E+14
1608,Lafayette St & Canal St at NW corner,J-N-Q-R-Z-6,-74.000552,40.718589,3.61E+14
1609,Lafayette St & Canal St at SW corner,J-N-Q-R-Z-6,-74.000826,40.718506,3.61E+14
1610,Lafayette St & Canal St at NW corner,J-N-Q-R-Z-6,-74.000623,40.718638,3.61E+14
1611,Broadway & Fulton St at SW corner,A-C-J-Z-2-3-4-5,-74.009403,40.710944,3.61E+14
1612,Broadway & Fulton St at NW corner,A-C-J-Z-2-3-4-5,-74.00919,40.711026,3.61E+14
1613,Broadway & Fulton St at NW corner,A-C-J-Z-2-3-4-5,-74.009382,40.711112,3.61E+14
1614,& Ellis St at S Corner,SIR,-74.24548477,40.515532,3.61E+14
1615,Richmond Valley Rd & Amboy Rd at NW Corner,SIR,-74.22867964,40.51967095,3.61E+14
1616,Guyon Av & N Railroad Av at SE Corner,SIR,-74.12687588,40.56465672,3.61E+14
1617,Jefferson Av & N Railroad Av at SW Corner,SIR,-74.10279236,40.58406212,3.61E+14
1618,Seaview Av & Hancock St at NE Corner,SIR,-74.09610964,40.58865567,3.61E+14
1619,Main St & Utah St at NW Corner,SIR,-74.25096684,40.51321529,3.61E+14
1620,Richmond Valley Rd & Amboy Rd at NE Corner,SIR,-74.22952189,40.51951036,3.61E+14
1621,Fremont Av & S Railroad Av at NW Corner,SIR,-74.10957557,40.57892444,3.61E+14
1622,Bay St & Norwood Av at SE Corner,SIR,-74.0718813,40.62183305,3.61E+14
1623,Richmond Valley Rd & Richmond Valley Rd at SE Corner,SIR,-74.22954799,40.51960111,3.61E+14
1624,Weiner St & Richmond Valley Rd at SW Corner,SIR,-74.22891199,40.51976582,3.61E+14
1625,Seguine Av & Herbert St at NE Corner,SIR,-74.20066738,40.52510484,3.61E+14
1626,Richmond Av & Eltingville Bl at SE Corner,SIR,-74.16521432,40.54438779,3.61E+14
1627,Seaview Av & Hancock St at NW Corner,SIR,-74.09636903,40.58852042,3.61E+14
1628,Minthorne St & Victory Bl at SE Corner,SIR,-74.07501784,40.63763226,3.61E+14
1629,Giffords La & Baltimore St at SW Corner,SIR,-74.15064002,40.55159994,3.61E+14
1630,Cedarview Av & N Railroad Av at SE Corner,SIR,-74.12629559,40.5653372,3.61E+14
1631,7 BENTLEY STREET,SIR,-74.25283252,40.51211371,3.61E+14
1632,Huguenot Av & West Te at SE Corner,SIR,-74.19231297,40.53320328,3.61E+14
1633,New Dorp La & New Dorp Pz at   Corner,SIR,-74.11662825,40.57395605,3.61E+14
1634,Richmond Av & Mosely Av at NE Corner,SIR,-74.16504799,40.54420805,3.61E+14
1635,Jefferson Av & S Railroad Av at NW Corner,SIR,-74.1026869,40.58399703,3.61E+14
1636,Belfield Av & N Railroad St at SW Corner,SIR,-74.17843706,40.54055357,3.61E+14
1637,Oak Av & S Railroad Av at NW Corner,SIR,-74.12605867,40.56516866,3.61E+14
1638,N Railroad Av & Old Town Rd at NE Corner,SIR,-74.08783393,40.59610912,3.61E+14
1639,Bay St & Townsend Av at NE Corner,SIR,-74.0716916,40.62159336,3.61E+14
1640,Amboy Rd & Penton St at NW Corner,SIR,-74.21681223,40.52248915,3.61E+14
1641,Bay Te & S Railroad Av at NE Corner,SIR,-74.13746845,40.55599864,3.61E+14
1642,Fremont Av & N Railroad Av at SW Corner,SIR,-74.10974678,40.57905815,3.61E+14
1643,Bay St & Cross St at NE Corner,SIR,-74.07514058,40.62776314,3.61E+14
1644,Staten Island Ferry Terminal,SIR,-74.07326997,40.6442632,3.61E+14
1645,McDonald Ave & 18th Ave at SW corner,F,-73.977251,40.630531,3.60E+14
1646,McDonald Ave & 18th Ave at SE corner,F,-73.976995,40.630562,3.60E+14
1647,McDonald Ave & Avenue I at NW corner,F,-73.976407,40.626133,3.60E+14
1648,McDonald Ave & Avenue I at NE corner,F,-73.976177,40.626163,3.60E+14
1649,McDonald Ave & Bay Pkwy at SW corner,F,-73.975479,40.620797,3.60E+14
1650,McDonald Ave & Bay Pkwy at SE corner,F,-73.975138,40.620825,3.60E+14
1651,McDonald Ave & Bay Pkwy at NW corner,F,-73.975467,40.621162,3.60E+14
1652,McDonald Ave & Avenue N at NW corner,F,-73.97418,40.614279,3.60E+14
1653,McDonald Ave & Avenue N at NE corner,F,-73.97391,40.614304,3.60E+14
1654,McDonald Ave & Avenue P at SW corner,F,-73.973097,40.608615,3.60E+14
1655,McDonald Ave & Avenue P at NE corner,F,-73.972904,40.609041,3.60E+14
1656,McDonald Ave & Kings Hwy at SW corner,F,-73.972393,40.604007,3.60E+14
1657,McDonald Ave & Kings Hwy at SE corner,F,-73.972124,40.603999,3.60E+14
1658,McDonald Ave & Avenue U at SW corner,F,-73.973402,40.596701,3.60E+14
1659,McDonald Ave & Avenue U at SE corner,F,-73.973137,40.596897,3.60E+14
1660,McDonald Ave & Avenue X at NW corner,F,-73.974242,40.590521,3.60E+14
1661,McDonald Ave & Avenue X at NE corner,F,-73.974051,40.590266,3.60E+14
1662,West 6th St & Neptune Ave at NE corner,F,-73.974443,40.580576,3.60E+14
1663,West 6th St & Neptune Ave at NW corner,F,-73.974778,40.580547,3.60E+14
1664,179th Pl & Hillside Ave at SW corner,F,-73.783377,40.712581,3.61E+14
1665,180th St & Hillside Ave at SW corner,F,-73.782418,40.712865,3.61E+14
1666,Midland Pkwy & Hillside Ave at NE corner,F,-73.782119,40.713207,3.61E+14
1667,180th St & Hillside Ave at SW corner,F,-73.782637,40.712723,3.61E+14
1668,180th St & Hillside Ave at NW corner,F,-73.782624,40.713113,3.61E+14
1669,180th St & Hillside Ave at SW corner,F,-73.783035,40.712723,3.61E+14
1670,31st St & 23rd Ave at NW corner,N-Q,-73.912074,40.775149,3.61E+14
1671,31st St & 23rd Ave at NE corner,N-Q,-73.912151,40.77481,3.61E+14
1672,31st St & 23rd Ave at NE corner,N-Q,-73.911891,40.775025,3.61E+14
1673,31st St & 23rd Ave at NW corner,N-Q,-73.912337,40.774938,3.61E+14
1674,31st St & Hoyt Ave South at SW corner,N-Q,-73.917978,40.770313,3.61E+14
1675,31st St & Hoyt Ave South at SE corner,N-Q,-73.917755,40.77017,3.61E+14
1676,31st St & Hoyt Ave North at NW corner,N-Q,-73.917167,40.771009,3.61E+14
1677,31st St & Hoyt Ave North at NE corner,N-Q,-73.916935,40.77087,3.61E+14
1678,31st St & 30th Ave at SW corner,N-Q,-73.921629,40.766787,3.61E+14
1679,31st St & 30th Ave at SE corner,N-Q,-73.921406,40.7667,3.61E+14
1680,31st St & 30th Ave at NW corner,N-Q,-73.921409,40.767052,3.61E+14
1681,31st St & 30th Ave at NE corner,N-Q,-73.921192,40.766963,3.61E+14
1682,31st St & Broadway at SW corner,N-Q,-73.925638,40.76188,3.61E+14
1683,31st St & Broadway at SE corner,N-Q,-73.925399,40.761773,3.61E+14
1684,31st St & Broadway at NW corner,N-Q,-73.925349,40.762217,3.61E+14
1685,31st St & 36th Ave at SW corner,N-Q,-73.929993,40.756478,3.61E+14
1686,31st St & 36th Ave at SE corner,N-Q,-73.929766,40.756379,3.61E+14
1687,31st St & 36th Ave at NW corner,N-Q,-73.92974,40.756796,3.61E+14
1688,31st St & 39th Ave at NW corner,N-Q,-73.932903,40.752901,3.61E+14
1689,31st St & 39th Ave at SE corner,N-Q,-73.932936,40.752491,3.61E+14
1690,5th Ave & 60th St at NW corner,N-Q-R,-73.972501,40.765156,3.61E+14
1691,5th Ave & 60th St at SE corner,N-Q-R,-73.972396,40.764728,3.61E+14
1692,5th Ave & 60th St at NE corner,N-Q-R,-73.972306,40.764849,3.61E+14
1693,5th Ave & 60th St at SE corner,N-Q-R,-73.972229,40.764657,3.61E+14
1694,7th Ave & 57th St at SW corner,N-Q-R,-73.980341,40.765365,3.61E+14
1695,7th Ave & 57th St at SE corner,N-Q-R,-73.980033,40.765298,3.61E+14
1696,7th Ave & 57th St at NW corner,N-Q-R,-73.980012,40.765796,3.61E+14
1697,7th Ave & 57th St at NE corner,N-Q-R,-73.979764,40.765639,3.61E+14
1698,7th Ave & 49th St at SW corner,N-Q-R,-73.983974,40.760486,3.61E+14
1699,7th Ave & 49th St at NW corner,N-Q-R,-73.983904,40.760621,3.61E+14
1700,Broadway & 28th St at SE corner,N-R,-73.988472,40.745089,3.61E+14
1701,Broadway & 28th St at NE corner,N-R,-73.988579,40.745299,3.61E+14
1702,Broadway & 23rd St at SE corner,N-R,-73.989083,40.74108,3.61E+14
1703,Broadway & 23rd St at SE corner,N-R,-73.98892,40.741111,3.61E+14
1704,Broadway & 23rd St at NE corner,N-R,-73.988895,40.741378,3.61E+14
1705,Broadway & 23rd St at NE corner,N-R,-73.988989,40.741539,3.61E+14
1706,Broadway & 14th St at NE corner,L-N-Q-R-4-5-6,-73.991058,40.735278,3.61E+14
1707,Broadway & 8th Ave at SE corner,N-R,-73.992286,40.730477,3.61E+14
1708,Broadway & 8th Ave at NE corner,N-R,-73.992216,40.730578,3.61E+14
1709,Broadway & Prince St at SE corner,N-R,-73.997686,40.724124,3.61E+14
1710,Broadway & Prince St at NE corner,N-R,-73.997633,40.72422,3.61E+14
1711,Broadway & Warren St at SE corner,R,-74.007045,40.71311,3.61E+14
1712,Broadway & Warren St at NE corner,R,-74.00676,40.713437,3.61E+14
1713,Broadway & Warren St at SE corner,R,-74.006697,40.713521,3.61E+14
1714,Church St & Dey St at NE corner,R,-74.010767,40.710871,3.61E+14
1715,Church St & Dey St at SE corner,R,-74.010644,40.711065,3.61E+14
1716,Trinity Pl & Rector St at SE corner,R,-74.012924,40.707647,3.61E+14
1717,Trinity Pl & Rector St at NE corner,R,-74.012774,40.707902,3.61E+14
1718,Trinity Pl & Rector St at NE corner,R,-74.012696,40.708028,3.61E+14
1719,,R-1,-74.012588,40.701938,3.61E+14
1720,,R-1,-74.012642,40.702108,3.61E+14
1721,,R-1,-74.012642,40.702108,3.61E+14
1722,Lawrence St & Willoughby St at SE corner,A-C-F-R,-73.986107,40.692114,3.60E+14
1723,Lawrence St & Willoughby St at SE corner,A-C-F-R,-73.986114,40.692258,3.60E+14
1724,Lawrence St & Willoughby St at NE corner,A-C-F-R,-73.986191,40.692052,3.60E+14
1725,Lawrence St & Willoughby St at NE corner,A-C-F-R,-73.986181,40.692359,3.60E+14
1726,Flatbush Ave & De Kalb Ave at SE corner,B-Q-R,-73.981164,40.689804,3.60E+14
1727,Flatbush Ave & De Kalb Ave at SW corner,B-Q-R,-73.981651,40.68981,3.60E+14
1728,Flatbush Ave & De Kalb Ave at SE corner,B-Q-R,-73.981082,40.689817,3.60E+14
1729,Flatbush Ave & De Kalb Ave at SE corner,B-Q-R,-73.981156,40.68974,3.60E+14
1730,4th Ave & Pacific St at NE corner,B-Q-D-N-R-2-3-4-5,-73.978487,40.683805,3.60E+14
1731,4th Ave & Pacific St at NW corner,B-Q-D-N-R-2-3-4-5,-73.978879,40.683905,3.60E+14
1732,4th Ave & Pacific St at NE corner,B-Q-D-N-R-2-3-4-5,-73.978412,40.683928,3.60E+14
1733,4th Ave & Union St at SE corner,R,-73.983133,40.677001,3.60E+14
1734,4th Ave & Union St at SW corner,R,-73.983327,40.677279,3.60E+14
1735,4th Ave & Union St at SE corner,R,-73.98302,40.677171,3.60E+14
1736,4th Ave & 9th St at NE corner,F-G-R,-73.98848,40.670387,3.60E+14
1737,4th Ave & Prospect Ave at NE corner,R,-73.992729,40.665299,3.60E+14
1738,4th Ave & Prospect Ave at SW corner,R,-73.993002,40.665058,3.60E+14
1739,4th Ave & 25th St at SE corner,R,-73.997952,40.660323,3.60E+14
1740,4th Ave & 36th St at NW corner,N-R,-74.004499,40.65449,3.60E+14
1741,4th Ave & 36th St at NE corner,N-R,-74.004113,40.654365,3.60E+14
1742,4th Ave & 36th St at NW corner,N-R,-74.004306,40.654676,3.60E+14
1743,4th Ave & 45th St at NE corner,R,-74.009333,40.649389,3.60E+14
1744,4th Ave & 45th St at NW corner,R,-74.009728,40.649424,3.60E+14
1745,4th Ave & 45th St at NE corner,R,-74.009457,40.649265,3.60E+14
1746,4th Ave & 45th St at NW corner,R,-74.009602,40.649546,3.60E+14
1747,4th Ave & 53rd St at SW corner,R,-74.01469,40.644653,3.60E+14
1748,4th Ave & 53rd St at SE corner,R,-74.014419,40.644493,3.60E+14
1749,4th Ave & 53rd St at SW corner,R,-74.014586,40.644756,3.60E+14
1750,4th Ave & 53rd St at SE corner,R,-74.014309,40.644601,3.60E+14
1751,4th Ave & 59th St at NW corner,N-R,-74.017897,40.641606,3.60E+14
1752,4th Ave & 59th St at NE corner,N-R,-74.017561,40.641435,3.60E+14
1753,4th Ave & 59th St at NW corner,N-R,-74.017722,40.641778,3.60E+14
1754,4th Ave & 59th St at NE corner,N-R,-74.017362,40.641633,3.60E+14
1755,4th Ave & Bay Ridge Ave at NW corner,R,-74.02358,40.634827,3.60E+14
1756,4th Ave & Bay Ridge Ave at NE corner,R,-74.023339,40.634768,3.60E+14
1757,4th Ave & 77th St at NW corner,R,-74.025731,40.62955,3.60E+14
1758,4th Ave & 77th St at NE corner,R,-74.025452,40.629503,3.60E+14
1759,4th Ave & 86th St at SW corner,R,-74.028547,40.622656,3.60E+14
1760,4th Ave & 86th St at SE corner,R,-74.028315,40.622583,3.60E+14
1761,4th Ave & 95th St at SW corner,R,-74.031383,40.616021,3.60E+14
1762,5th Ave & 95th St at NE corner,R,-74.03086,40.615893,3.60E+14
1763,4th Ave & 95th St at NW corner,R,-74.031234,40.616189,3.60E+14
1764,Flatbush Ave & Park Pl at SW corner,B-Q,-73.972788,40.677365,3.60E+14
1765,Carlton Ave & Park Pl at SE corner,B-Q,-73.972212,40.677324,3.60E+14
1766,Ocean Ave & Lincoln Rd at NE corner,B-Q-FS,-73.962109,40.660792,3.60E+14
1767,Ocean Ave & Parkside Ave at NE corner,B-Q,-73.961516,40.655221,3.60E+14
1768,18th St & Church Ave at NW corner,B-Q,-73.963356,40.649427,3.60E+14
1769,Marlborough Rd & Beverly Rd at SE corner,B-Q,-73.964528,40.644272,3.60E+14
1770,Marlborough Rd & Cortelyou Rd at SE corner,B-Q,-73.963996,40.641314,3.60E+14
1771,Marlborough Rd & Newkirk Ave at SE corner,B-Q,-73.962736,40.635034,3.60E+14
1772,16th St & Avenue H at SW corner,B-Q,-73.961477,40.62993,3.60E+14
1773,Chambers St & West Broadway at SE corner,1/2/2003,-74.009211,40.715349,3.61E+14
1774,Chambers St & West Broadway at NW corner,1/2/2003,-74.009328,40.715736,3.61E+14
1775,Chambers St & West Broadway at NE corner,1/2/2003,-74.009031,40.715576,3.61E+14
1776,Chambers St & Broadway at SW corner,1/2/2003,-74.009427,40.715539,3.61E+14
1777,Greenwich St & Rector St at NE corner,1,-74.013445,40.708107,3.61E+14
1778,Park Pl & Broadway at NW corner,A-C-E-1-2-3,-74.007766,40.712712,3.61E+14
1779,William St & Fulton St at SE corner,A-C-J-Z-2-3-4-5,-74.006409,40.709475,3.61E+14
1780,William St & Wall St at NW corner,3-Feb,-74.009544,40.706506,3.61E+14
1781,William St & Wall St at NE corner,3-Feb,-74.009332,40.706392,3.61E+14
1782,Clark St & Henry St at NW corner,3-Feb,-73.993275,40.69759,3.60E+14
1783,Clark St & Henry St at NW corner,3-Feb,-73.99306,40.697649,3.60E+14
1784,Lexington Ave & 125th St at NW corner,4/5/2006,-73.9374,40.804597,3.61E+14
1785,Lexington Ave & 125th St at NE corner,4/5/2006,-73.937186,40.804517,3.61E+14
1786,Lexington Ave & 116th St at SW corner,6,-73.941882,40.798466,3.61E+14
1787,Lexington Ave & 116th St at NW corner,6,-73.9416,40.798852,3.61E+14
1788,Lexington Ave & 110th St at SW corner,6,-73.944613,40.794804,3.61E+14
1789,Lexington Ave & 110th St at NW corner,6,-73.944502,40.794927,3.61E+14
1790,Lexington Ave & 103rd St at SW corner,6,-73.947856,40.790279,3.61E+14
1791,Lexington Ave & 103rd St at SE corner,6,-73.947649,40.790193,3.61E+14
1792,Lexington Ave & 96th St at SW corner,6,-73.951232,40.785843,3.61E+14
1793,Lexington Ave & 96th St at SE corner,6,-73.95093,40.78564,3.61E+14
1794,Lexington Ave & 96th St at NW corner,6,-73.951057,40.786055,3.61E+14
1795,Lexington Ave & 96th St at NE corner,6,-73.950695,40.785903,3.61E+14
1796,Lexington Ave & 86th St at SW corner,4/5/2006,-73.955905,40.779468,3.61E+14
1797,Lexington Ave & 86th St at NW corner,4/5/2006,-73.955719,40.779718,3.61E+14
1798,Lexington Ave & 86th St at SW corner,4/5/2006,-73.95581,40.779427,3.61E+14
1799,Lexington Ave & 86th St at NW corner,4/5/2006,-73.955596,40.77972,3.61E+14
1800,Lexington Ave & 77th St at SW corner,6,-73.960135,40.773669,3.61E+14
1801,Lexington Ave & 77th St at NW corner,6,-73.959954,40.773779,3.61E+14
1802,Lexington Ave & 77th St at NW corner,6,-73.960041,40.773779,3.61E+14
1803,Lexington Ave & 77th St at SW corner,6,-73.96006,40.773636,3.61E+14
1804,Lexington Ave & 68th St at SW corner,6,-73.964244,40.76787,3.61E+14
1805,Lexington Ave & 68th St at SW corner,6,-73.964355,40.767817,3.61E+14
1806,Lexington Ave & 68th St at SE corner,6,-73.963979,40.767703,3.61E+14
1807,Lexington Ave & 68th St at NW corner,6,-73.964178,40.767981,3.61E+14
1808,Lexington Ave & 68th St at NE corner,6,-73.963898,40.767863,3.61E+14
1809,Lexington Avenue & East 60th Street at SW corner,N-Q-R-4-5-6,-73.96804,40.762836,3.61E+14
1810,Lexington Ave & 51st St at SW corner,E-M-6,-73.972117,40.757123,3.61E+14
1811,Lexington Ave & 51st St at NW corner,E-M-6,-73.972108,40.757293,3.61E+14
1812,Lexington Ave & 51st St at SW corner,E-M-6,-73.972196,40.757157,3.61E+14
1813,Lexington Ave & 51st St at NW corner,E-M-6,-73.971939,40.757298,3.61E+14
1814,Park Ave & 33rd St at SE corner,6,-73.981663,40.746263,3.61E+14
1815,Park Ave & 33rd St at SE corner,6,-73.9816,40.746242,3.61E+14
1816,Park Ave & 33rd St at NE corner,6,-73.981533,40.74655,3.61E+14
1817,Park Ave & 28th St at SE corner,6,-73.983806,40.743128,3.61E+14
1818,Park Ave & 28th St at SE corner,6,-73.983896,40.743167,3.61E+14
1819,Park Ave & 28th St at NE corner,6,-73.983857,40.743304,3.61E+14
1820,Park Ave & 28th St at NE corner,6,-73.983738,40.743257,3.61E+14
1821,Park Ave & 23rd St at SE corner,6,-73.986233,40.740008,3.61E+14
1822,Park Ave & 23rd St at SE corner,6,-73.986343,40.739984,3.61E+14
1823,Park Ave & 23rd St at NE corner,6,-73.986006,40.74018,3.61E+14
1824,4th Ave & 14th St at NE corner,L-N-Q-R-4-5-6,-73.989437,40.734406,3.61E+14
1825,4th Ave & 14th St at SE corner,L-N-Q-R-4-5-6,-73.989549,40.73418,3.61E+14
1826,4th Ave & 14th St at SE corner,L-N-Q-R-4-5-6,-73.989674,40.734222,3.61E+14
1827,4th Ave & East 8th St at NE corner,6,-73.990838,40.730084,3.61E+14
1828,Lafayette St & Mulberry St at SW corner,B-D-F-M-6,-73.994579,40.725726,3.61E+14
1829,Lafayette St & Mulberry St at SE corner,B-D-F-M-6,-73.994367,40.725755,3.61E+14
1830,Lafayette St & Mulberry St at NE corner,B-D-F-M-6,-73.99432,40.725845,3.61E+14
1831,,B-D-F-M-6,-73.994938,40.725137,3.61E+14
1832,,B-D-F-M-6,-73.995291,40.724888,3.61E+14
1833,Lafayette St & Spring St at SE corner,6,-73.996912,40.722116,3.61E+14
1834,Lafayette St & Spring St at NE corner,6,-73.996818,40.722235,3.61E+14
1835,Lafayette St & Canal St at SE corner,J-N-Q-R-Z-6,-74.000317,40.718155,3.61E+14
1836,Lafayette St & Canal St at SE corner,J-N-Q-R-Z-6,-74.000388,40.718197,3.61E+14
1837,Centre St & Brooklyn Bridge Approach at NW corner,J-Z-4-5-6,-74.004806,40.712868,3.61E+14
1838,Centre St & Brooklyn Bridge Approach at NW corner,J-Z-4-5-6,-74.004971,40.712723,3.61E+14
1839,Rose Av & New Dorp Pz at   Corner,SIR,-74.1176362,40.57328914,3.61E+14
1840,Bethel Av & St Andrew's Pl at NW Corner,SIR,-74.23890291,40.51761465,3.61E+14
1841,Seaview Av & N Railroad Av at SW Corner,SIR,-74.09664097,40.58861565,3.61E+14
1842,Centre St & Brooklyn Bridge Approach at NE corner,J-Z-4-5-6,-74.004387,40.712333,3.61E+14
1843,Nassau St & Frankfort St at SE corner,J-Z-4-5-6,-74.005114,40.711857,3.61E+14
1844,Nassau St & Frankfort St at SE corner,J-Z-4-5-6,-74.005057,40.711824,3.61E+14
1845,Lafayette St & Reade St at NW corner,J-Z-4-5-6,-74.003734,40.713721,3.61E+14
1846,Lafayette St & Reade St at NW corner,J-Z-4-5-6,-74.003734,40.713721,3.61E+14
1847,Broadway & Rector St at SE corner,5-Apr,-74.011997,40.70719,3.61E+14
1848,Broadway & Wall St at SE corner,5-Apr,-74.011848,40.707446,3.61E+14
1849,Broadway & Wall St at SE corner,5-Apr,-74.011731,40.707577,3.61E+14
1850,State & Battery Pl at SW corner,5-Apr,-74.01392,40.704659,3.61E+14
1851,Broadway & Bowling Green at NW corner,5-Apr,-74.013502,40.704629,3.61E+14
1852,Court St & Joralemon St at SE corner,R-2-3-4-5,-73.99056,40.69234,3.60E+14
1853,Court St & Joralemon St at SE corner,R-2-3-4-5,-73.990301,40.692299,3.60E+14
1854,Court St & Joralemon St at NE corner,R-2-3-4-5,-73.990099,40.692548,3.60E+14
1855,Court St & Joralemon St at NE corner,R-2-3-4-5,-73.990572,40.692588,3.60E+14
1856,White Plains Rd & 241st St at NW corner,5-Feb,-73.85036,40.903597,3.60E+14
1857,White Plains Rd & 241st St at SE corner,5-Feb,-73.850321,40.903283,3.60E+14
1858,White Plains Rd & 241st St at NE corner,5-Feb,-73.850124,40.903509,3.60E+14
